Land use,Scenario,Direction,Gen,Rep,X,Y,Proportion,Male
NLU,C85,WE,4,5,217541,5129351,0,1
NLU,C85,WE,4,5,237133,5143897,0.2162,1
NLU,C85,WE,4,5,242920,5142781,0.3452,1
NLU,C85,WE,4,5,239645,5135551,0.2722,1
NLU,C85,WE,4,6,221093,5131168,0,0
NLU,C85,WE,4,6,218068,5134321,0,0
NLU,C85,WE,4,6,216221,5137709,0,1
NLU,C85,WE,4,6,232596,5114484,0.1151,1
NLU,C85,WE,4,6,232858,5146374,0.1209,1
NLU,C85,WE,4,6,219728,5138907,0,1
NLU,C85,WE,4,7,214708,5132244,0,0
NLU,C85,WE,4,7,242512,5134318,0.3361,0
NLU,C85,WE,4,7,234302,5116219,0.1531,0
NLU,C85,WE,4,7,215138,5129584,0,0
NLU,C85,WE,4,7,260351,5135687,0.7338,1
NLU,C85,WE,4,7,232639,5112698,0.116,1
NLU,C85,WE,4,7,250141,5127699,0.5062,1
NLU,C85,WE,4,7,258013,5119505,0.6817,1
NLU,C85,WE,4,8,216999,5132868,0,0
NLU,C85,WE,4,8,217453,5129684,0,0
NLU,C85,WE,4,8,216102,5136567,0,0
NLU,C85,WE,4,8,221637,5139460,0,0
NLU,C85,WE,4,8,219166,5134714,0,1
NLU,C85,WE,4,8,216339,5134378,0,1
NLU,C85,WE,4,8,242218,5135272,0.3296,1
NLU,C85,WE,4,8,217984,5138196,0,1
NLU,C85,WE,4,9,221902,5129035,0,0
NLU,C85,WE,4,9,222280,5142334,0,0
NLU,C85,WE,4,9,218005,5138067,0,0
NLU,C85,WE,4,9,227625,5128303,0.004236,0
NLU,C85,WE,4,9,228773,5127780,0.02983,0
NLU,C85,WE,4,9,226233,5137744,0,1
NLU,C85,WE,4,9,250904,5128886,0.5232,1
NLU,C85,WE,4,9,258787,5135270,0.6989,1
NLU,C85,WE,4,0,234815,5115860,0.1645,0
NLU,C85,WE,4,0,252352,5137129,0.5555,0
NLU,C85,WE,4,0,228408,5134699,0.02169,0
NLU,C85,WE,4,0,246815,5145715,0.432,0
NLU,C85,WE,4,0,235438,5117597,0.1784,1
NLU,C85,WE,4,0,220506,5141811,0,1
NLU,C85,WE,4,0,227257,5135277,0,1
NLU,Hist,WE,4,4,221351,5141711,0,0
NLU,Hist,WE,4,4,233887,5112889,0.1438,0
NLU,Hist,WE,4,4,226414,5137318,0,0
NLU,Hist,WE,4,4,235829,5147853,0.1871,1
NLU,Hist,WE,4,4,237513,5116116,0.2247,1
NLU,Hist,WE,4,4,235760,5115940,0.1856,1
NLU,Hist,WE,4,5,231655,5147369,0.09408,0
NLU,Hist,WE,4,5,233862,5146233,0.1433,0
NLU,Hist,WE,4,5,220543,5132649,0,0
NLU,Hist,WE,4,5,231329,5127409,0.08681,0
NLU,Hist,WE,4,5,229741,5126464,0.05141,1
NLU,Hist,WE,4,5,220657,5133434,0,1
NLU,Hist,WE,4,5,239905,5131267,0.278,1
NLU,Hist,WE,4,5,239887,5134108,0.2776,1
NLU,Hist,WE,4,6,216019,5139335,0,0
NLU,Hist,WE,4,6,217443,5139470,0,0
NLU,Hist,WE,4,6,214112,5135031,0,0
NLU,Hist,WE,4,6,215070,5134721,0,0
NLU,Hist,WE,4,6,248996,5135791,0.4807,0
NLU,Hist,WE,4,6,216121,5132616,0,1
NLU,Hist,WE,4,7,226975,5143462,0,0
NLU,Hist,WE,4,7,224508,5141043,0,0
NLU,Hist,WE,4,7,242336,5135030,0.3322,0
NLU,Hist,WE,4,7,227268,5144485,0,0
NLU,Hist,WE,4,7,220082,5132342,0,1
NLU,Hist,WE,4,7,224186,5140696,0,1
NLU,Hist,WE,4,7,236390,5114941,0.1996,1
NLU,Hist,WE,4,7,233190,5112325,0.1283,1
NLU,Hist,WE,4,7,215366,5131472,0,1
NLU,Hist,WE,4,8,236490,5139375,0.2019,0
NLU,Hist,WE,4,8,220876,5140019,0,0
NLU,Hist,WE,4,8,225347,5140735,0,0
NLU,Hist,WE,4,8,241047,5142055,0.3035,0
NLU,Hist,WE,4,8,218227,5128249,0,0
NLU,Hist,WE,4,8,220841,5133689,0,0
NLU,Hist,WE,4,8,219935,5134000,0,1
NLU,Hist,WE,4,8,226351,5138023,0,1
NLU,Hist,WE,4,8,242198,5139620,0.3291,1
NLU,Hist,WE,4,9,234444,5111745,0.1563,0
NLU,Hist,WE,4,9,228184,5128946,0.0167,1
NLU,Hist,WE,4,9,222353,5127492,0,1
NLU,Hist,WE,4,9,239707,5140307,0.2736,1
NLU,Hist,WE,4,9,253560,5120027,0.5824,1
NLU,Hist,WE,4,9,227268,5120548,0,1
NLU,Hist,WE,4,0,231679,5137657,0.09461,0
NLU,Hist,WE,4,0,220416,5140248,0,0
NLU,Hist,WE,4,0,234109,5138092,0.1488,0
NLU,Hist,WE,4,0,216849,5123618,0,0
NLU,Hist,WE,4,0,213787,5132631,0,1
NLU,Hist,WE,4,0,219921,5141764,0,1
NLU,Hist,WE,4,0,226194,5140562,0,1
LU,C45,EW,5,4,271732,5138475,0.01248,0
LU,C45,EW,5,4,279823,5114564,0,0
LU,C45,EW,5,4,278604,5140881,0,1
LU,C45,EW,5,4,283943,5128045,0,1
LU,C45,EW,5,5,252807,5137068,0.4344,0
LU,C45,EW,5,5,240898,5126032,0.6999,0
LU,C45,EW,5,5,272952,5138555,0,1
LU,C45,EW,5,5,279802,5113966,0,1
LU,C45,EW,5,6,241120,5134987,0.6949,0
LU,C45,EW,5,6,277092,5119593,0,0
LU,C45,EW,5,6,274158,5120850,0,0
LU,C45,EW,5,6,268389,5137984,0.08701,0
LU,C45,EW,5,6,271469,5127607,0.01835,1
LU,C45,EW,5,6,269327,5128360,0.0661,1
LU,C45,EW,5,6,275573,5138074,0,1
LU,C45,EW,5,7,263921,5132996,0.1866,0
LU,C45,EW,5,7,269765,5127494,0.05633,0
LU,C45,EW,5,7,279050,5132537,0,0
LU,C45,EW,5,7,272774,5130743,0,1
LU,C45,EW,5,7,283004,5116493,0,1
LU,C45,EW,5,7,280351,5113749,0,1
LU,C45,EW,5,7,276115,5146291,0,1
LU,C45,EW,5,8,275665,5126460,0,0
LU,C45,EW,5,8,279715,5118329,0,0
LU,C45,EW,5,8,275863,5125954,0,1
LU,C45,EW,5,9,278857,5118456,0,0
LU,C45,EW,5,9,279695,5119355,0,0
LU,C45,EW,5,9,276829,5135905,0,0
LU,C45,EW,5,9,282424,5130004,0,0
LU,C45,EW,5,9,271313,5127642,0.02182,1
LU,C45,EW,5,9,276346,5144840,0,1
LU,C45,EW,5,0,271758,5127962,0.0119,0
LU,C45,EW,5,0,224172,5116091,1.073,0
LU,C45,EW,5,0,280636,5114433,0,1
LU,C45,EW,5,0,274418,5114264,0,1
LU,C45,EW,5,0,269662,5127665,0.05863,1
LU,C85,EW,5,4,278698,5135461,0,0
LU,C85,EW,5,4,271751,5137404,0.01206,0
LU,C85,EW,5,4,274555,5114770,0,0
LU,C85,EW,5,4,279914,5113433,0,0
LU,C85,EW,5,4,278438,5118265,0,1
LU,C85,EW,5,4,243882,5149045,0.6333,1
LU,C85,EW,5,4,274460,5114602,0,1
LU,C85,EW,5,4,265811,5132658,0.1445,1
LU,C85,EW,5,5,248752,5141211,0.5248,0
LU,C85,EW,5,5,264994,5133159,0.1627,0
LU,C85,EW,5,5,274353,5119872,0,0
LU,C85,EW,5,5,278345,5118048,0,0
LU,C85,EW,5,5,279077,5114262,0,0
LU,C85,EW,5,5,283625,5128243,0,1
LU,C85,EW,5,5,277064,5118830,0,1
LU,C85,EW,5,6,279939,5141794,0,0
LU,C85,EW,5,6,250329,5125092,0.4896,1
LU,C85,EW,5,6,272979,5138632,0,1
LU,C85,EW,5,6,269124,5138051,0.07062,1
LU,C85,EW,5,6,265033,5131211,0.1618,1
LU,C85,EW,5,6,270695,5127308,0.0356,1
LU,C85,EW,5,7,280087,5113785,0,0
LU,C85,EW,5,7,265982,5133126,0.1407,0
LU,C85,EW,5,7,227548,5129914,0.9975,0
LU,C85,EW,5,7,278902,5114566,0,0
LU,C85,EW,5,7,274335,5140095,0,0
LU,C85,EW,5,7,278179,5135192,0,0
LU,C85,EW,5,7,236277,5116796,0.8029,1
LU,C85,EW,5,7,273793,5113216,0,1
LU,C85,EW,5,8,267775,5127645,0.1007,0
LU,C85,EW,5,8,273147,5127714,0,0
LU,C85,EW,5,8,279357,5118774,0,0
LU,C85,EW,5,8,273877,5120226,0,1
LU,C85,EW,5,8,280784,5117910,0,1
LU,C85,EW,5,9,268885,5138152,0.07595,0
LU,C85,EW,5,9,277786,5134686,0,0
LU,C85,EW,5,9,273247,5139073,0,0
LU,C85,EW,5,9,256945,5114471,0.3421,1
LU,C85,EW,5,9,278316,5119201,0,1
LU,C85,EW,5,9,264974,5133251,0.1631,1
LU,C85,EW,5,9,275557,5126331,0,1
LU,C85,EW,5,9,283465,5130197,0,1
LU,C85,EW,5,0,271067,5127786,0.02731,0
LU,C85,EW,5,0,279163,5114481,0,0
LU,C85,EW,5,0,248811,5134876,0.5235,0
LU,C85,EW,5,0,274048,5127116,0,0
LU,C85,EW,5,0,272008,5131776,0.006331,0
LU,C85,EW,5,0,270162,5126665,0.04748,1
LU,Hist,EW,5,4,274089,5113225,0,0
LU,Hist,EW,5,4,278192,5135004,0,0
LU,Hist,EW,5,4,280033,5114564,0,0
LU,Hist,EW,5,4,258328,5136921,0.3113,1
LU,Hist,EW,5,4,248988,5121438,0.5195,1
LU,Hist,EW,5,5,252773,5137950,0.4351,0
LU,Hist,EW,5,5,280210,5114326,0,0
LU,Hist,EW,5,5,249525,5130229,0.5075,1
LU,Hist,EW,5,5,279347,5114083,0,1
LU,Hist,EW,5,6,272975,5128575,0,0
LU,Hist,EW,5,6,278901,5118440,0,0
LU,Hist,EW,5,6,278428,5140641,0,0
LU,Hist,EW,5,6,278705,5129609,0,0
LU,Hist,EW,5,6,251875,5118037,0.4552,1
LU,Hist,EW,5,6,270899,5142122,0.03105,1
LU,Hist,EW,5,6,269675,5127769,0.05834,1
LU,Hist,EW,5,7,270337,5126792,0.04358,0
LU,Hist,EW,5,7,273997,5113195,0,0
LU,Hist,EW,5,7,277998,5134838,0,0
LU,Hist,EW,5,7,237543,5116690,0.7747,1
LU,Hist,EW,5,7,250967,5127814,0.4754,1
LU,Hist,EW,5,8,275354,5126434,0,0
LU,Hist,EW,5,8,272973,5139101,0,0
LU,Hist,EW,5,8,272923,5123660,0,0
LU,Hist,EW,5,8,247248,5141542,0.5583,1
LU,Hist,EW,5,8,245370,5121783,0.6002,1
LU,Hist,EW,5,9,278040,5117783,0,0
LU,Hist,EW,5,9,272674,5138314,0,0
LU,Hist,EW,5,9,279202,5132129,0,0
LU,Hist,EW,5,9,277029,5136905,0,0
LU,Hist,EW,5,9,280806,5118829,0,0
LU,Hist,EW,5,9,279594,5118873,0,1
LU,Hist,EW,5,0,273935,5113472,0,0
LU,Hist,EW,5,0,264618,5133599,0.1711,0
LU,Hist,EW,5,0,279122,5114075,0,0
LU,Hist,EW,5,0,280330,5115455,0,0
LU,Hist,EW,5,0,270817,5127093,0.03288,1
NLU,C45,EW,5,4,247478,5115790,0.5532,0
NLU,C45,EW,5,4,272713,5138625,0,0
NLU,C45,EW,5,4,273814,5128267,0,0
NLU,C45,EW,5,4,279054,5115025,0,1
NLU,C45,EW,5,4,257313,5115469,0.3339,1
NLU,C45,EW,5,5,273588,5125584,0,0
NLU,C45,EW,5,5,279393,5114559,0,0
NLU,C45,EW,5,5,272843,5131814,0,0
NLU,C45,EW,5,5,280446,5114004,0,0
NLU,C45,EW,5,5,279695,5117734,0,0
NLU,C45,EW,5,5,279621,5114709,0,1
NLU,C45,EW,5,5,259777,5130821,0.279,1
NLU,C45,EW,5,5,272015,5130805,0.006175,1
NLU,C45,EW,5,5,283361,5123003,0,1
NLU,C45,EW,5,6,252378,5136857,0.4439,0
NLU,C45,EW,5,6,269886,5127491,0.05364,0
NLU,C45,EW,5,6,272979,5128358,0,0
NLU,C45,EW,5,7,271673,5128124,0.0138,0
NLU,C45,EW,5,7,267002,5133036,0.1179,0
NLU,C45,EW,5,7,276689,5144634,0,0
NLU,C45,EW,5,7,279388,5118038,0,1
NLU,C45,EW,5,7,272697,5139055,0,1
NLU,C45,EW,5,7,269849,5126623,0.05446,1
NLU,C45,EW,5,7,259552,5131940,0.284,1
NLU,C45,EW,5,7,279593,5114154,0,1
NLU,C45,EW,5,8,256079,5133667,0.3614,0
NLU,C45,EW,5,8,276005,5135519,0,1
NLU,C45,EW,5,8,283835,5127935,0,1
NLU,C45,EW,5,8,257719,5126710,0.3249,1
NLU,C45,EW,5,8,272817,5138894,0,1
NLU,C45,EW,5,8,262525,5132112,0.2177,1
NLU,C45,EW,5,8,273511,5124762,0,1
NLU,C45,EW,5,9,272384,5138709,0,0
NLU,C45,EW,5,9,280850,5118736,0,0
NLU,C45,EW,5,9,281916,5130227,0,0
NLU,C45,EW,5,9,278431,5118774,0,0
NLU,C45,EW,5,9,277478,5134534,0,0
NLU,C45,EW,5,9,278169,5118590,0,1
NLU,C45,EW,5,9,273087,5139320,0,1
NLU,C45,EW,5,0,268622,5130534,0.08182,0
NLU,C45,EW,5,0,280030,5116192,0,0
NLU,C45,EW,5,0,279369,5117178,0,0
NLU,C45,EW,5,0,280148,5117926,0,0
NLU,C45,EW,5,0,279568,5117186,0,1
NLU,C45,EW,5,0,271247,5128032,0.0233,1
NLU,C45,EW,5,0,259694,5132541,0.2808,1
NLU,C45,EW,5,0,274743,5114585,0,1
NLU,C85,EW,5,4,279471,5114063,0,0
NLU,C85,EW,5,4,227880,5136211,0.9901,1
NLU,C85,EW,5,4,250801,5121096,0.4791,1
NLU,C85,EW,5,5,229203,5128032,0.9606,0
NLU,C85,EW,5,5,274069,5113296,0,0
NLU,C85,EW,5,5,278884,5114913,0,0
NLU,C85,EW,5,5,247988,5133889,0.5418,0
NLU,C85,EW,5,5,253011,5138595,0.4298,0
NLU,C85,EW,5,5,278849,5132563,0,0
NLU,C85,EW,5,5,238442,5135362,0.7546,1
NLU,C85,EW,5,5,271037,5142003,0.02798,1
NLU,C85,EW,5,6,218270,5128266,1.204,0
NLU,C85,EW,5,6,238865,5134238,0.7452,1
NLU,C85,EW,5,6,273968,5119931,0,1
NLU,C85,EW,5,6,248427,5133699,0.532,1
NLU,C85,EW,5,6,277680,5119625,0,1
NLU,C85,EW,5,7,258096,5117997,0.3165,0
NLU,C85,EW,5,7,266487,5133166,0.1294,0
NLU,C85,EW,5,7,272917,5131651,0,0
NLU,C85,EW,5,7,261588,5130347,0.2386,0
NLU,C85,EW,5,7,269734,5124482,0.05703,0
NLU,C85,EW,5,7,279224,5114786,0,1
NLU,C85,EW,5,7,259897,5131356,0.2763,1
NLU,C85,EW,5,7,269233,5131759,0.06819,1
NLU,C85,EW,5,8,258496,5135138,0.3076,1
NLU,C85,EW,5,8,272614,5138349,0,1
NLU,C85,EW,5,8,237095,5131442,0.7846,1
NLU,C85,EW,5,8,276457,5137356,0,1
NLU,C85,EW,5,8,275305,5126357,0,1
NLU,C85,EW,5,9,266039,5112294,0.1394,0
NLU,C85,EW,5,9,271535,5137494,0.01688,0
NLU,C85,EW,5,9,278474,5118102,0,0
NLU,C85,EW,5,9,279289,5118503,0,1
NLU,C85,EW,5,9,276908,5132884,0,1
NLU,C85,EW,5,9,249230,5120682,0.5141,1
NLU,C85,EW,5,0,272863,5138460,0,0
NLU,C85,EW,5,0,274213,5128320,0,0
NLU,C85,EW,5,0,279826,5117699,0,0
NLU,C85,EW,5,0,271781,5132525,0.01139,1
NLU,C85,EW,5,0,269125,5128483,0.0706,1
NLU,C85,EW,5,0,272670,5127509,0,1
NLU,C85,EW,5,0,276806,5137319,0,1
NLU,Hist,EW,5,4,248745,5115247,0.5249,0
NLU,Hist,EW,5,4,278288,5141536,0,0
NLU,Hist,EW,5,4,279499,5114057,0,0
NLU,Hist,EW,5,4,279607,5114295,0,1
NLU,Hist,EW,5,4,276240,5113903,0,1
NLU,Hist,EW,5,5,253602,5137801,0.4167,0
NLU,Hist,EW,5,5,279136,5114102,0,0
NLU,Hist,EW,5,5,271884,5138127,0.009096,1
NLU,Hist,EW,5,5,264561,5131673,0.1723,1
NLU,Hist,EW,5,5,253579,5137173,0.4172,1
NLU,Hist,EW,5,6,251925,5136246,0.454,0
NLU,Hist,EW,5,6,241569,5145524,0.6849,0
NLU,Hist,EW,5,6,279970,5141567,0,0
NLU,Hist,EW,5,6,274777,5120834,0,0
NLU,Hist,EW,5,6,284366,5129070,0,0
NLU,Hist,EW,5,6,248525,5147188,0.5298,1
NLU,Hist,EW,5,6,284535,5126961,0,1
NLU,Hist,EW,5,7,269936,5132492,0.05252,0
NLU,Hist,EW,5,7,269506,5126516,0.06211,0
NLU,Hist,EW,5,7,272814,5139267,0,1
NLU,Hist,EW,5,7,256950,5137600,0.342,1
NLU,Hist,EW,5,7,269876,5124204,0.05386,1
NLU,Hist,EW,5,7,280598,5114084,0,1
NLU,Hist,EW,5,8,270647,5145296,0.03667,0
NLU,Hist,EW,5,8,240720,5110477,0.7038,0
NLU,Hist,EW,5,8,258587,5135568,0.3055,0
NLU,Hist,EW,5,8,242347,5126046,0.6676,0
NLU,Hist,EW,5,8,257605,5126349,0.3274,0
NLU,Hist,EW,5,8,226686,5138930,1.017,1
NLU,Hist,EW,5,8,231262,5141951,0.9147,1
NLU,Hist,EW,5,8,241917,5146270,0.6772,1
NLU,Hist,EW,5,8,279248,5118435,0,1
NLU,Hist,EW,5,9,278408,5118744,0,0
NLU,Hist,EW,5,9,268878,5122624,0.07611,0
NLU,Hist,EW,5,9,242667,5141779,0.6604,0
NLU,Hist,EW,5,9,273147,5139433,0,1
NLU,Hist,EW,5,0,279209,5113396,0,0
NLU,Hist,EW,5,0,273392,5129037,0,0
NLU,Hist,EW,5,0,280249,5113850,0,1
NLU,Hist,EW,5,0,265630,5129596,0.1485,1
NLU,Hist,EW,5,0,272736,5139102,0,1
NLU,Hist,EW,5,0,279830,5118402,0,1
LU,C45,WE,5,4,227351,5134101,0,0
LU,C45,WE,5,4,233792,5138716,0.1417,0
LU,C45,WE,5,4,233055,5143539,0.1253,1
LU,C45,WE,5,4,223848,5134891,0,1
LU,C45,WE,5,4,227001,5134814,0,1
LU,C45,WE,5,4,216509,5132779,0,1
LU,C45,WE,5,5,228968,5125958,0.03418,0
LU,C45,WE,5,5,233843,5143521,0.1429,0
LU,C45,WE,5,5,236191,5143985,0.1952,0
LU,C45,WE,5,5,240649,5125349,0.2946,0
LU,C45,WE,5,5,240937,5126553,0.301,0
LU,C45,WE,5,5,225760,5134662,0,0
LU,C45,WE,5,5,227110,5127973,0,0
LU,C45,WE,5,5,222913,5138925,0,0
LU,C45,WE,5,5,230299,5127174,0.06385,1
LU,C45,WE,5,6,227456,5134660,0.0004682,0
LU,C45,WE,5,6,218157,5140704,0,0
LU,C45,WE,5,6,238425,5120427,0.245,0
LU,C45,WE,5,6,227763,5134677,0.007312,0
LU,C45,WE,5,6,235927,5139782,0.1893,1
LU,C45,WE,5,6,231919,5127194,0.09996,1
LU,C45,WE,5,6,224002,5132935,0,1
LU,C45,WE,5,6,237376,5146546,0.2216,1
LU,C45,WE,5,6,224827,5138791,0,1
LU,C45,WE,5,6,225848,5141265,0,1
LU,C45,WE,5,7,240654,5110407,0.2947,0
LU,C45,WE,5,7,214116,5131076,0,0
LU,C45,WE,5,7,264870,5133539,0.8345,0
LU,C45,WE,5,7,236260,5119630,0.1967,0
LU,C45,WE,5,7,233986,5138269,0.146,0
LU,C45,WE,5,7,236682,5116841,0.2061,1
LU,C45,WE,5,7,222529,5141210,0,1
LU,C45,WE,5,7,222752,5127168,0,1
LU,C45,WE,5,7,236639,5116724,0.2052,1
LU,C45,WE,5,8,247740,5132737,0.4527,0
LU,C45,WE,5,8,222316,5127464,0,0
LU,C45,WE,5,8,226374,5133066,0,1
LU,C45,WE,5,8,239679,5130150,0.273,1
LU,C45,WE,5,8,240768,5126538,0.2972,1
LU,C45,WE,5,8,222293,5139259,0,1
LU,C45,WE,5,9,253252,5120944,0.5755,0
LU,C45,WE,5,9,222751,5132892,0,1
LU,C45,WE,5,9,256297,5137357,0.6434,1
LU,C45,WE,5,0,215445,5133771,0,0
LU,C45,WE,5,0,232959,5114608,0.1231,0
LU,C45,WE,5,0,219970,5141282,0,0
LU,C45,WE,5,0,216024,5129449,0,0
LU,C45,WE,5,0,213936,5132573,0,0
LU,C45,WE,5,0,227428,5128878,0,0
LU,C45,WE,5,0,222231,5127494,0,1
LU,C85,WE,5,4,224892,5135052,0,0
LU,C85,WE,5,4,236854,5145314,0.21,1
LU,C85,WE,5,4,239939,5148062,0.2788,1
LU,C85,WE,5,4,232830,5112856,0.1203,1
LU,C85,WE,5,4,230990,5145478,0.07925,1
LU,C85,WE,5,5,213633,5133572,0,0
LU,C85,WE,5,5,216464,5138065,0,0
LU,C85,WE,5,5,216035,5132630,0,1
LU,C85,WE,5,5,237245,5116498,0.2187,1
LU,C85,WE,5,6,219691,5132800,0,0
LU,C85,WE,5,6,239036,5128559,0.2586,0
LU,C85,WE,5,6,226258,5133888,0,0
LU,C85,WE,5,6,215825,5137640,0,0
LU,C85,WE,5,6,215842,5133450,0,1
LU,C85,WE,5,7,235605,5118344,0.1821,0
LU,C85,WE,5,7,214804,5130026,0,0
LU,C85,WE,5,7,242783,5133612,0.3422,0
LU,C85,WE,5,7,260839,5118737,0.7447,0
LU,C85,WE,5,7,242506,5110490,0.336,0
LU,C85,WE,5,7,236481,5116326,0.2017,0
LU,C85,WE,5,8,227747,5144071,0.006955,0
LU,C85,WE,5,8,233070,5113117,0.1256,0
LU,C85,WE,5,8,222843,5128956,0,0
LU,C85,WE,5,8,219018,5142030,0,0
LU,C85,WE,5,8,214001,5132378,0,1
LU,C85,WE,5,9,241557,5141237,0.3148,0
LU,C85,WE,5,9,253517,5119107,0.5814,0
LU,C85,WE,5,9,222065,5127683,0,0
LU,C85,WE,5,9,225991,5128707,0,0
LU,C85,WE,5,9,241269,5142451,0.3084,0
LU,C85,WE,5,9,249663,5120798,0.4955,1
LU,C85,WE,5,9,225373,5129183,0,1
LU,C85,WE,5,0,249842,5118524,0.4995,0
LU,C85,WE,5,0,244147,5110594,0.3726,0
LU,C85,WE,5,0,216126,5129404,0,0
LU,C85,WE,5,0,220328,5141376,0,0
LU,C85,WE,5,0,227361,5128835,0,1
LU,C85,WE,5,0,240463,5125918,0.2904,1
LU,C85,WE,5,0,239493,5121477,0.2688,1
LU,Hist,WE,5,4,240478,5109693,0.2908,0
LU,Hist,WE,5,4,234419,5112987,0.1557,1
LU,Hist,WE,5,4,259515,5135329,0.7152,1
LU,Hist,WE,5,4,232672,5112388,0.1167,1
LU,Hist,WE,5,4,216368,5133027,0,1
LU,Hist,WE,5,4,227312,5136731,0,1
LU,Hist,WE,5,4,230359,5119006,0.06518,1
LU,Hist,WE,5,5,232586,5114208,0.1148,0
LU,Hist,WE,5,5,214080,5132220,0,0
LU,Hist,WE,5,5,221452,5132969,0,0
LU,Hist,WE,5,5,228165,5135123,0.01627,0
LU,Hist,WE,5,5,239517,5121040,0.2693,0
LU,Hist,WE,5,5,253056,5139563,0.5712,1
LU,Hist,WE,5,5,215716,5132819,0,1
LU,Hist,WE,5,5,215945,5136187,0,1
LU,Hist,WE,5,6,232360,5118332,0.1098,0
LU,Hist,WE,5,6,237107,5147041,0.2156,0
LU,Hist,WE,5,6,232386,5127929,0.1104,0
LU,Hist,WE,5,6,232929,5120602,0.1225,0
LU,Hist,WE,5,6,239971,5130964,0.2795,0
LU,Hist,WE,5,6,222285,5126887,0,1
LU,Hist,WE,5,6,215874,5133652,0,1
LU,Hist,WE,5,7,235899,5118030,0.1887,0
LU,Hist,WE,5,7,259707,5131182,0.7194,0
LU,Hist,WE,5,7,226358,5134294,0,0
LU,Hist,WE,5,7,241148,5141769,0.3057,1
LU,Hist,WE,5,7,247155,5142680,0.4396,1
LU,Hist,WE,5,7,219930,5131798,0,1
LU,Hist,WE,5,7,223715,5134623,0,1
LU,Hist,WE,5,8,215357,5138157,0,0
LU,Hist,WE,5,8,232935,5112336,0.1226,0
LU,Hist,WE,5,8,231228,5126979,0.08456,1
LU,Hist,WE,5,8,226507,5134114,0,1
LU,Hist,WE,5,8,215797,5137896,0,1
LU,Hist,WE,5,8,222474,5133280,0,1
LU,Hist,WE,5,8,243094,5133503,0.3491,1
LU,Hist,WE,5,8,224579,5135035,0,1
LU,Hist,WE,5,9,232814,5112898,0.1199,0
LU,Hist,WE,5,9,236281,5121769,0.1972,0
LU,Hist,WE,5,9,222742,5128652,0,0
LU,Hist,WE,5,9,215691,5126243,0,0
LU,Hist,WE,5,9,242878,5110057,0.3443,1
LU,Hist,WE,5,0,236964,5148628,0.2124,0
LU,Hist,WE,5,0,220117,5141227,0,0
LU,Hist,WE,5,0,214792,5130008,0,1
LU,Hist,WE,5,0,249147,5138930,0.484,1
LU,Hist,WE,5,0,220275,5141230,0,1
NLU,C45,WE,5,4,217559,5134748,0,0
NLU,C45,WE,5,4,240112,5127006,0.2826,0
NLU,C45,WE,5,4,233331,5147960,0.1314,0
NLU,C45,WE,5,4,226738,5137790,0,0
NLU,C45,WE,5,4,234838,5112326,0.165,1
NLU,C45,WE,5,4,247959,5142677,0.4575,1
NLU,C45,WE,5,4,222736,5140333,0,1
NLU,C45,WE,5,5,225806,5140549,0,0
NLU,C45,WE,5,5,248029,5131847,0.4591,0
NLU,C45,WE,5,5,216453,5136601,0,0
NLU,C45,WE,5,5,217018,5133045,0,0
NLU,C45,WE,5,5,220939,5131205,0,0
NLU,C45,WE,5,5,230370,5146705,0.06543,0
NLU,C45,WE,5,5,250448,5138397,0.513,1
NLU,C45,WE,5,5,225240,5136559,0,1
NLU,C45,WE,5,5,217354,5128991,0,1
NLU,C45,WE,5,6,224150,5146212,0,0
NLU,C45,WE,5,6,216837,5133714,0,0
NLU,C45,WE,5,6,220203,5134262,0,0
NLU,C45,WE,5,6,221188,5141277,0,0
NLU,C45,WE,5,6,228660,5134799,0.02731,0
NLU,C45,WE,5,6,249851,5124696,0.4997,1
NLU,C45,WE,5,6,222043,5133761,0,1
NLU,C45,WE,5,7,250496,5120234,0.5141,0
NLU,C45,WE,5,7,217048,5124073,0,0
NLU,C45,WE,5,7,215755,5125966,0,0
NLU,C45,WE,5,7,215070,5129939,0,0
NLU,C45,WE,5,7,234200,5112032,0.1508,1
NLU,C45,WE,5,7,256469,5138202,0.6473,1
NLU,C45,WE,5,7,236830,5116357,0.2094,1
NLU,C45,WE,5,7,249984,5119945,0.5027,1
NLU,C45,WE,5,7,227851,5129509,0.009274,1
NLU,C45,WE,5,8,227802,5127838,0.008182,0
NLU,C45,WE,5,8,222189,5139362,0,0
NLU,C45,WE,5,8,225085,5135704,0,0
NLU,C45,WE,5,8,243261,5114689,0.3528,1
NLU,C45,WE,5,8,238784,5131919,0.253,1
NLU,C45,WE,5,8,248614,5135334,0.4721,1
NLU,C45,WE,5,8,230738,5137107,0.07363,1
NLU,C45,WE,5,8,239144,5120420,0.261,1
NLU,C45,WE,5,8,235767,5149461,0.1857,1
NLU,C45,WE,5,8,243031,5149515,0.3477,1
NLU,C45,WE,5,9,222456,5138030,0,0
NLU,C45,WE,5,9,229716,5136844,0.05085,0
NLU,C45,WE,5,9,223076,5128771,0,0
NLU,C45,WE,5,9,238106,5139897,0.2379,0
NLU,C45,WE,5,9,216663,5124438,0,0
NLU,C45,WE,5,0,213987,5132643,0,0
NLU,C45,WE,5,0,243270,5115042,0.353,0
NLU,C45,WE,5,0,223829,5146398,0,0
NLU,C85,WE,5,4,233785,5118367,0.1416,0
NLU,C85,WE,5,4,251710,5138468,0.5412,0
