Direction,Scenario,Landuse,Gen,Rep,Year,Alive,Starved,Winter_Kill,Predation,Stochastic_Death,Left_Map,Failed_to_Establish,Total_Dispersers,EnergyLevel_Mean,Stdev,Sterr,Variance,PercepDist_Mean,Stdev,Sterr,Variance,StepDist_Mean,Stdev,Sterr,Variance,     TotalDist_Mean,Stdev,Sterr,Variance,Tortuosity_Mean,Stdev,Sterr,Variance,SLDist_Mean,Stdev,Sterr,Variance,TimeSteps_Mean,TimeSteps_SD,Males,Females,ResCount,MaxDispersal
EW,C45,LU,4,9,2014,6,4,0,0,0,0,0,10,5259.99,113.63,46.39,12910.64,100.00,0.00,0.00,0.00,271.62,16.57,6.76,274.51,339053.22,116838.48,47699.11,13651231365.17,154.92,136.99,55.92,18764.95,5372.05,5599.60,2286.03,31355553.58,3248.67,1061.62,4,6,11,14907.545245
EW,C85,LU,4,1,2014,9,1,0,0,0,0,0,10,5447.98,94.40,31.47,8911.57,100.00,0.00,0.00,0.00,265.08,13.67,4.56,186.94,215328.97,105470.86,35156.95,11124102940.18,85.59,61.66,20.55,3801.73,4032.79,2640.59,880.20,6972735.85,2113.11,993.01,4,6,25,7376.41259257
EW,C85,LU,4,10,2014,6,3,0,1,0,0,0,10,5222.46,311.38,127.12,96958.59,100.00,0.00,0.00,0.00,263.76,16.74,6.83,280.13,207741.69,58741.67,23981.19,3450583491.47,107.64,167.31,68.30,27991.11,6537.27,5439.23,2220.55,29585186.98,2064.67,534.29,3,7,25,15399.1682293
EW,C85,LU,4,2,2014,4,4,0,2,0,0,0,10,5185.16,314.77,157.38,99077.96,100.00,0.00,0.00,0.00,268.89,17.50,8.75,306.15,254612.55,119076.77,59538.38,14179276331.07,124.44,212.21,106.11,45034.95,12512.26,14408.77,7204.38,207612586.20,2510.00,1339.87,4,6,35,33407.8185795
EW,C85,LU,4,3,2014,8,2,0,0,0,0,0,10,4999.60,290.25,102.62,84247.88,100.00,0.00,0.00,0.00,269.45,13.07,4.62,170.72,221291.66,84777.82,29973.49,7187278946.14,201.43,376.74,133.20,141930.76,7453.40,7670.18,2711.82,58831646.40,2131.00,816.38,2,8,22,18389.7589851
EW,C85,LU,4,4,2014,8,2,0,0,0,0,0,10,5478.55,169.54,59.94,28742.96,100.00,0.00,0.00,0.00,264.97,19.29,6.82,372.21,291583.87,140045.84,49513.68,19612836062.29,293.68,364.22,128.77,132653.53,6779.46,8768.13,3100.00,76880038.71,2891.38,1391.61,5,5,25,22901.0602288
EW,C85,LU,4,5,2014,7,1,0,2,0,0,0,10,5430.26,175.84,66.46,30919.85,100.00,0.00,0.00,0.00,261.87,13.24,5.01,175.43,354192.98,165574.15,62581.14,27414797732.16,55.88,40.68,15.38,1654.89,7678.85,3897.70,1473.19,15192071.02,3493.14,1541.25,4,6,35,13516.1782146
EW,C85,LU,4,6,2014,6,4,0,0,0,0,0,10,5147.27,351.17,143.36,123319.78,100.00,0.00,0.00,0.00,282.39,8.30,3.39,68.93,447039.21,61097.16,24942.81,3732862811.48,62.32,36.53,14.91,1334.17,9732.69,5822.65,2377.09,33903216.70,4170.33,597.94,7,3,35,18968.5138396
EW,C85,LU,4,7,2014,8,1,0,1,0,0,0,10,5357.92,520.15,183.90,270558.67,100.00,0.00,0.00,0.00,255.26,22.25,7.87,495.01,229010.68,119172.29,42133.77,14202033643.18,117.15,160.99,56.92,25918.47,8654.14,10262.46,3628.33,105318004.48,2381.38,1361.33,2,8,15,32134.9418005
EW,C85,LU,4,8,2014,5,4,0,0,0,0,1,10,5296.12,361.06,161.47,130362.83,100.00,0.00,0.00,0.00,269.02,11.99,5.36,143.78,355499.17,163570.43,73150.92,26755287036.83,45.25,34.14,15.27,1165.39,10692.89,5507.69,2463.12,30334690.05,3399.80,1443.00,4,6,36,17979.4060183
EW,C85,LU,4,9,2014,8,2,0,0,0,0,0,10,4893.02,454.86,160.82,206898.50,100.00,0.00,0.00,0.00,279.08,9.40,3.33,88.45,376209.76,120270.72,42522.12,14465045641.25,145.41,297.91,105.33,88750.02,10498.21,6979.16,2467.50,48708607.95,3499.50,1162.58,6,4,12,20419.8958376
EW,Hist,LU,4,1,2014,9,0,0,0,0,0,1,10,5407.27,98.12,32.71,9627.74,100.00,0.00,0.00,0.00,270.08,14.91,4.97,222.32,374050.80,161039.88,53679.96,25933844419.81,126.78,207.42,69.14,43024.52,6484.03,4551.25,1517.08,20713919.10,3610.56,1542.09,6,4,12,14397.1517842
EW,Hist,LU,4,10,2014,5,4,0,1,0,0,0,10,5587.82,258.91,115.79,67032.58,100.00,0.00,0.00,0.00,246.58,26.73,11.96,714.71,188341.41,61340.86,27432.47,3762701285.74,364.03,411.72,184.12,169510.01,867.02,616.63,275.76,380227.11,2026.00,784.93,3,7,12,1893.44331183
EW,Hist,LU,4,2,2014,2,5,0,0,0,0,3,10,5022.21,571.47,404.09,326577.46,100.00,0.00,0.00,0.00,274.11,25.55,18.06,652.69,222967.36,93849.47,66361.60,8807722581.89,11.28,1.02,0.72,1.04,19466.44,6560.70,4639.12,43042798.26,2170.50,1141.98,8,2,27,24105.559732
EW,Hist,LU,4,3,2014,3,5,0,1,0,0,1,10,5297.25,251.40,145.15,63203.94,100.00,0.00,0.00,0.00,269.34,8.15,4.71,66.48,274769.00,126616.38,73102.00,16031708831.12,328.39,538.84,311.10,290349.16,9848.29,9347.12,5396.56,87368561.71,2665.67,1137.27,5,5,7,18983.9263002
EW,Hist,LU,4,4,2014,5,2,0,3,0,0,0,10,5518.54,117.54,52.57,13816.80,100.00,0.00,0.00,0.00,262.17,21.16,9.46,447.62,317623.72,167989.68,75127.27,28220532738.46,156.97,112.94,50.51,12755.16,5143.18,6140.72,2746.21,37708413.74,3068.20,1552.67,4,6,12,14948.3420297
EW,Hist,LU,4,5,2014,4,3,0,1,0,0,2,10,5635.35,245.73,122.86,60381.68,100.00,0.00,0.00,0.00,250.91,19.23,9.61,369.72,282969.95,179552.55,89776.28,32239119448.37,146.45,211.31,105.66,44653.76,10488.73,14452.05,7226.02,208861729.71,2912.25,1825.73,5,5,21,31607.9749292
EW,Hist,LU,4,6,2014,7,1,0,0,0,0,2,10,5556.13,102.92,38.90,10592.71,100.00,0.00,0.00,0.00,261.12,16.30,6.16,265.81,458291.30,34719.33,13122.67,1205431940.02,34.29,14.70,5.56,216.06,15756.24,6958.17,2629.94,48416183.92,4610.71,252.37,3,7,31,25987.6338533
EW,Hist,LU,4,7,2014,5,5,0,0,0,0,0,10,5535.40,181.11,80.99,32800.75,100.00,0.00,0.00,0.00,258.37,22.08,9.87,487.57,271388.24,165607.72,74062.02,27425916954.87,47.52,24.69,11.04,609.69,10204.30,12781.32,5715.98,163362194.92,2781.80,1763.57,4,6,11,32044.8026486
EW,Hist,LU,4,8,2014,5,3,0,1,0,0,1,10,5387.10,226.73,101.40,51405.98,100.00,0.00,0.00,0.00,265.35,19.75,8.83,390.17,347894.60,119011.45,53223.54,14163726025.00,25.43,13.26,5.93,175.81,15544.41,7937.79,3549.89,63008474.22,3499.80,1260.64,6,4,30,29229.176619
EW,Hist,LU,4,9,2014,6,2,0,0,0,0,2,10,5126.75,483.70,197.47,233967.83,100.00,0.00,0.00,0.00,264.31,14.78,6.03,218.51,327134.33,51824.41,21157.23,2685769292.12,263.21,539.52,220.26,291083.09,7361.83,5134.45,2096.13,26362588.87,3231.67,593.96,5,5,7,13408.2772941
EW,C45,NLU,4,1,2014,8,0,0,1,0,0,1,10,5279.45,211.12,74.64,44570.82,100.00,0.00,0.00,0.00,278.00,10.96,3.87,120.03,276889.17,110595.61,39101.45,12231389447.00,148.31,148.48,52.49,22045.72,5312.55,5485.38,1939.38,30089429.48,2584.38,1015.28,7,3,33,14937.4329272
EW,C45,NLU,4,10,2014,8,1,0,1,0,0,0,10,5546.25,185.88,65.72,34550.95,100.00,0.00,0.00,0.00,258.56,21.05,7.44,442.99,192196.21,71808.64,25388.19,5156480597.87,177.89,168.48,59.56,28383.87,4109.84,5997.63,2120.48,35971557.40,1915.88,694.05,4,6,33,18224.7908143
EW,C45,NLU,4,2,2014,6,3,0,1,0,0,0,10,5180.05,435.51,177.80,189666.85,100.00,0.00,0.00,0.00,269.03,11.12,4.54,123.73,258604.48,75774.44,30934.78,5741765403.32,24.50,19.99,8.16,399.47,16408.05,10202.25,4165.05,104085991.51,2500.50,688.97,3,7,41,28765.7199791
EW,C45,NLU,4,3,2014,6,2,0,1,0,0,1,10,4997.74,530.46,216.56,281388.82,100.00,0.00,0.00,0.00,273.88,14.49,5.92,209.93,292013.45,91374.89,37303.64,8349370458.27,259.27,540.53,220.67,292171.17,7218.77,5345.54,2182.31,28574821.57,2823.50,877.13,6,4,33,16550.122888
EW,C45,NLU,4,4,2014,5,4,0,1,0,0,0,10,5505.41,240.15,107.40,57672.40,100.00,0.00,0.00,0.00,255.59,11.69,5.23,136.73,303073.67,168137.73,75193.48,28270297498.35,96.02,99.20,44.36,9839.79,7618.54,8696.91,3889.37,75636164.11,3114.20,1748.50,4,6,32,22597.9139931
EW,C45,NLU,4,5,2014,9,1,0,0,0,0,0,10,5503.61,199.94,66.65,39976.56,100.00,0.00,0.00,0.00,258.16,16.80,5.60,282.32,356453.61,114019.50,38006.50,13000445258.66,112.13,139.14,46.38,19358.88,9973.45,8588.56,2862.85,73763330.66,3605.78,1091.11,4,6,41,22806.0168167
EW,C45,NLU,4,6,2014,3,2,0,5,0,0,0,10,5295.64,286.69,165.52,82191.59,100.00,0.00,0.00,0.00,256.22,1.66,0.96,2.77,249815.78,100701.84,58140.24,10140860980.06,43.99,15.84,9.15,251.04,5693.89,1682.35,971.30,2830300.18,2570.67,1067.71,3,7,43,7517.8065641
EW,C45,NLU,4,7,2014,8,2,0,0,0,0,0,10,5266.39,454.78,160.79,206820.36,100.00,0.00,0.00,0.00,273.06,10.87,3.84,118.13,195072.89,76002.32,26870.88,5776352001.61,27.78,17.74,6.27,314.54,9321.33,5827.16,2060.21,33955797.52,1840.75,724.37,7,3,18,18677.2826666
EW,C45,NLU,4,8,2014,7,3,0,0,0,0,0,10,5300.26,218.39,82.54,47693.39,100.00,0.00,0.00,0.00,279.29,8.30,3.14,68.94,364804.98,107421.08,40601.35,11539287825.29,24.02,6.51,2.46,42.33,16049.53,6685.92,2527.04,44701486.25,3442.57,1092.13,7,3,45,26559.3496839
EW,C45,NLU,4,9,2014,7,3,0,0,0,0,0,10,5285.86,409.81,154.89,167944.42,100.00,0.00,0.00,0.00,265.25,15.99,6.04,255.70,251551.48,119622.68,45213.12,14309585783.23,108.68,66.60,25.17,4435.68,3905.85,3321.12,1255.27,11029851.32,2525.00,1261.03,4,6,17,9814.52763177
EW,C85,NLU,4,1,2014,10,0,0,0,0,0,0,10,5305.91,329.62,104.23,108648.82,100.00,0.00,0.00,0.00,273.25,14.60,4.62,213.21,208645.81,107496.13,33993.26,11555417757.77,62.85,103.06,32.59,10622.15,10663.09,9928.64,3139.71,98577983.36,1974.40,978.41,6,4,36,34591.4281233
EW,C85,NLU,4,10,2014,7,3,0,0,0,0,0,10,5185.50,473.17,178.84,223886.64,100.00,0.00,0.00,0.00,272.90,15.98,6.04,255.46,187208.85,64554.23,24399.20,4167248352.76,54.14,31.88,12.05,1016.07,4555.62,2578.26,974.49,6647441.39,1748.71,548.91,7,3,36,9251.68436786
EW,C85,NLU,4,2,2014,4,4,0,2,0,0,0,10,5297.97,320.64,160.32,102811.31,100.00,0.00,0.00,0.00,272.61,16.99,8.50,288.80,235149.01,175745.58,87872.79,30886507323.64,103.84,166.09,83.04,27584.99,10488.82,6974.02,3487.01,48636981.21,2185.50,1566.75,6,4,43,15992.5093785
EW,C85,NLU,4,3,2014,5,5,0,0,0,0,0,10,5341.89,280.55,125.47,78710.77,100.00,0.00,0.00,0.00,273.94,18.59,8.31,345.48,313479.88,118189.40,52855.91,13968733774.32,41.76,32.35,14.47,1046.49,11104.26,6446.11,2882.79,41552285.38,2951.20,1058.00,6,4,34,18363.2709388
EW,C85,NLU,4,4,2014,3,5,0,2,0,0,0,10,5403.62,260.45,150.37,67836.31,100.00,0.00,0.00,0.00,269.39,26.78,15.46,717.33,220255.29,116402.07,67204.77,13549442131.96,257.54,304.67,175.90,92821.24,4171.64,6009.30,3469.47,36111717.02,2099.33,1091.98,7,3,34,11109.2532936
EW,C85,NLU,4,5,2014,8,1,0,1,0,0,0,10,5410.07,358.92,126.90,128820.45,100.00,0.00,0.00,0.00,259.82,22.88,8.09,523.39,264650.65,145376.04,51398.19,21134194002.83,53.17,70.32,24.86,4944.98,11987.36,7704.62,2723.99,59361182.01,2656.50,1431.53,3,7,45,22139.8166153
EW,C85,NLU,4,6,2014,5,4,0,1,0,0,0,10,5291.40,343.14,153.46,117743.79,100.00,0.00,0.00,0.00,279.22,10.41,4.66,108.44,309805.49,175030.10,78275.84,30635535710.75,57.64,79.74,35.66,6357.91,13031.33,7821.55,3497.90,61176679.42,2863.60,1628.76,5,5,45,22482.6114772
EW,C85,NLU,4,7,2014,8,2,0,0,0,0,0,10,5388.80,312.57,110.51,97697.60,100.00,0.00,0.00,0.00,261.12,20.25,7.16,410.12,177879.00,63584.58,22480.54,4042998341.95,31.89,20.33,7.19,413.35,8376.77,5597.04,1978.85,31326885.86,1761.25,704.49,4,6,23,16001.7589063
EW,C85,NLU,4,8,2014,5,4,0,1,0,0,0,10,5229.57,331.02,148.04,109573.83,100.00,0.00,0.00,0.00,285.41,8.24,3.68,67.87,307577.59,115980.43,51868.02,13451460029.45,37.83,27.35,12.23,747.87,9882.72,4059.22,1815.34,16477279.93,2829.20,1147.94,7,3,45,12752.7232402
EW,C85,NLU,4,9,2014,6,3,0,1,0,0,0,10,5478.52,310.79,126.88,96590.58,100.00,0.00,0.00,0.00,263.56,20.41,8.33,416.50,265742.45,145059.35,59220.23,21042215394.08,66.81,61.63,25.16,3797.77,11059.26,12185.81,4974.84,148493907.05,2643.17,1488.39,6,4,18,33778.3269582
EW,Hist,NLU,4,1,2014,8,2,0,0,0,0,0,10,5454.93,286.84,101.41,82275.29,100.00,0.00,0.00,0.00,260.69,15.70,5.55,246.44,207843.44,102541.34,36253.84,10514726815.86,60.73,45.51,16.09,2071.07,5144.76,3774.21,1334.38,14244634.37,2086.25,1037.80,3,7,22,12926.8160109
EW,Hist,NLU,4,10,2014,6,2,0,2,0,0,0,10,5474.77,259.15,105.80,67157.82,100.00,0.00,0.00,0.00,265.88,15.97,6.52,255.03,254974.79,118341.10,48312.55,14004616895.24,133.64,145.82,59.53,21264.77,3756.19,2369.31,967.27,5613646.29,2464.17,1069.80,7,3,22,6683.47047324
EW,Hist,NLU,4,2,2014,4,3,0,2,0,0,1,10,5443.82,252.17,126.09,63592.22,100.00,0.00,0.00,0.00,272.54,18.00,9.00,324.03,306004.00,177229.46,88614.73,31410280734.03,49.44,63.53,31.77,4036.46,13704.44,11078.20,5539.10,122726551.20,2923.25,1676.57,5,5,35,25323.0118594
EW,Hist,NLU,4,3,2014,6,4,0,0,0,0,0,10,5294.97,357.98,146.15,128152.71,100.00,0.00,0.00,0.00,264.18,13.72,5.60,188.27,343446.81,107586.76,43922.11,11574910796.45,89.67,70.02,28.59,4903.10,6843.40,6658.93,2718.50,44341325.27,3383.50,1039.43,4,6,19,18860.2637995
EW,Hist,NLU,4,4,2014,5,4,0,0,0,0,1,10,5594.68,286.63,128.18,82155.57,100.00,0.00,0.00,0.00,247.57,10.98,4.91,120.50,299835.82,117923.52,52737.00,13905956239.57,325.39,567.49,253.79,322042.12,7340.37,9576.43,4282.71,91708007.10,3186.80,1301.04,5,5,19,23674.814704
EW,Hist,NLU,4,5,2014,5,2,0,3,0,0,0,10,5468.86,174.89,78.21,30585.81,100.00,0.00,0.00,0.00,265.75,17.58,7.86,308.99,349459.21,156159.55,69836.67,24385804799.49,43.44,34.56,15.45,1194.13,14504.56,11238.19,5025.87,126297005.16,3374.80,1373.94,4,6,26,30966.723422
EW,Hist,NLU,4,6,2014,7,1,0,1,0,0,1,10,5366.34,285.28,107.83,81386.96,100.00,0.00,0.00,0.00,263.93,17.76,6.71,315.54,318446.86,166123.75,62788.88,27597101339.57,52.01,56.49,21.35,3191.36,12313.57,8361.56,3160.37,69915613.14,3213.86,1729.12,4,6,38,24615.0912171
EW,Hist,NLU,4,7,2014,6,1,0,2,0,0,1,10,5410.98,287.89,117.53,82880.90,100.00,0.00,0.00,0.00,269.10,15.09,6.16,227.73,264346.84,110840.35,45250.38,12285583656.38,89.37,129.78,52.98,16842.31,6162.34,3685.39,1504.55,13582064.87,2619.33,1182.45,8,2,16,10625.0284058
EW,Hist,NLU,4,8,2014,9,0,0,1,0,0,0,10,5044.29,415.50,138.50,172641.95,100.00,0.00,0.00,0.00,272.32,20.21,6.74,408.39,252658.99,134768.54,44922.85,18162558158.66,38.75,53.19,17.73,2829.02,13906.75,9598.91,3199.64,92138988.50,2478.22,1434.71,4,6,33,27831.6423347
EW,Hist,NLU,4,9,2014,4,6,0,0,0,0,0,10,5415.90,256.78,128.39,65935.32,100.00,0.00,0.00,0.00,260.56,20.03,10.02,401.39,250233.59,127697.78,63848.89,16306721857.82,309.58,530.19,265.09,281098.07,4259.82,4317.06,2158.53,18637038.23,2553.50,1364.33,5,5,7,10350.138649
WE,C45,LU,4,1,2014,6,4,0,0,0,0,0,10,4918.66,410.62,167.64,168610.28,100.00,0.00,0.00,0.00,277.89,18.20,7.43,331.41,214972.30,100288.41,40942.57,10057764306.60,26.46,19.28,7.87,371.85,12659.24,13026.68,5318.12,169694344.59,1993.67,851.88,5,5,18,38752.3239143
WE,C45,LU,4,10,2014,7,3,0,0,0,0,0,10,5379.93,162.47,61.41,26395.34,100.00,0.00,0.00,0.00,258.93,14.29,5.40,204.32,255681.41,117222.69,44306.01,13741157970.75,261.03,330.84,125.04,109452.70,6035.35,7665.27,2897.20,58756306.87,2534.29,1046.09,3,7,18,20976.2513277
WE,C45,LU,4,2,2014,8,2,0,0,0,0,0,10,5108.10,371.98,131.51,138366.89,100.00,0.00,0.00,0.00,267.64,12.72,4.50,161.75,154774.55,12030.62,4253.47,144735748.25,68.89,135.48,47.90,18356.00,7688.12,4577.91,1618.54,20957279.28,1481.50,104.36,2,8,32,15203.3043501
WE,C45,LU,4,3,2014,9,1,0,0,0,0,0,10,5069.62,212.40,70.80,45111.86,100.00,0.00,0.00,0.00,281.01,13.05,4.35,170.40,194091.72,60004.77,20001.59,3600572631.94,33.90,49.81,16.60,2481.38,10132.60,4287.84,1429.28,18385553.96,1780.22,525.81,5,5,25,15708.5700818
WE,C45,LU,4,4,2014,6,4,0,0,0,0,0,10,4746.00,273.59,111.69,74852.81,100.00,0.00,0.00,0.00,283.84,16.33,6.66,266.51,192460.42,68994.18,28166.76,4760197503.09,56.43,41.79,17.06,1746.07,5407.97,3877.52,1582.99,15035158.88,1741.50,595.04,5,5,23,10306.2783853
WE,C45,LU,4,5,2014,9,1,0,0,0,0,0,10,4839.36,435.65,145.22,189791.33,100.00,0.00,0.00,0.00,268.01,7.71,2.57,59.47,157243.33,28912.82,9637.61,835950903.03,54.68,49.31,16.44,2431.39,5697.40,5161.71,1720.57,26643297.12,1534.89,299.99,1,9,36,17703.3896188
WE,C45,LU,4,6,2014,10,0,0,0,0,0,0,10,4787.10,478.80,151.41,229253.72,100.00,0.00,0.00,0.00,283.77,15.26,4.83,232.86,157418.15,7460.89,2359.34,55664879.32,69.41,72.39,22.89,5239.69,6861.79,6071.74,1920.05,36865991.93,1434.60,68.49,6,4,34,17565.7063178
WE,C45,LU,4,7,2014,9,1,0,0,0,0,0,10,5474.18,152.65,50.88,23302.95,100.00,0.00,0.00,0.00,264.96,13.33,4.44,177.73,263083.83,145276.39,48425.46,21105229995.52,286.94,610.68,203.56,372930.33,8266.77,7002.99,2334.33,49041817.44,2594.22,1414.05,4,6,15,17437.6848335
WE,C45,LU,4,8,2014,6,4,0,0,0,0,0,10,5096.80,390.29,159.34,152329.36,100.00,0.00,0.00,0.00,281.68,18.30,7.47,335.03,165410.44,18695.41,7632.37,349518408.50,46.72,41.38,16.89,1712.53,8007.31,6453.47,2634.62,41647246.87,1513.50,103.84,7,3,35,14958.770687
WE,C45,LU,4,9,2014,3,6,0,1,0,0,0,10,5156.75,484.90,279.96,235126.55,100.00,0.00,0.00,0.00,279.09,16.85,9.73,283.93,359001.31,191342.35,110471.56,36611893827.80,280.23,467.89,270.13,218916.65,18570.03,16623.53,9597.60,276341846.86,3344.00,1704.35,6,4,11,33363.565799
WE,C85,LU,4,1,2014,4,6,0,0,0,0,0,10,5019.62,75.80,37.90,5745.09,100.00,0.00,0.00,0.00,285.03,10.89,5.45,118.70,264040.76,81132.72,40566.36,6582518293.27,268.44,437.79,218.89,191657.21,7041.84,6747.36,3373.68,45526908.58,2386.50,711.21,7,3,25,14162.0110081
WE,C85,LU,4,10,2014,7,3,0,0,0,0,0,10,5234.19,156.60,59.19,24523.25,100.00,0.00,0.00,0.00,269.99,15.14,5.72,229.36,298544.98,120736.56,45634.13,14577317343.90,83.80,100.78,38.09,10156.67,9462.60,8415.46,3180.74,70819902.40,2844.86,1026.24,3,7,25,24566.2856568
WE,C85,LU,4,2,2014,5,5,0,0,0,0,0,10,5087.99,436.14,195.05,190213.80,100.00,0.00,0.00,0.00,293.08,5.79,2.59,33.54,162873.14,15017.59,6716.07,225527878.65,63.23,55.36,24.76,3064.64,6684.72,7481.09,3345.65,55966729.80,1437.40,146.28,8,2,35,19372.7298154
WE,C85,LU,4,3,2014,7,3,0,0,0,0,0,10,5082.04,437.70,165.44,191583.88,100.00,0.00,0.00,0.00,279.47,15.42,5.83,237.80,196045.61,72316.95,27333.24,5229741185.91,32.78,20.44,7.72,417.63,8190.06,5778.56,2184.09,33391715.38,1832.14,727.03,7,3,22,19141.7811296
WE,C85,LU,4,4,2014,5,4,0,1,0,0,0,10,4617.48,467.05,208.87,218139.72,100.00,0.00,0.00,0.00,290.03,11.70,5.23,136.86,208863.41,99190.68,44359.42,9838791156.22,78.38,73.18,32.73,5354.72,4747.05,3893.67,1741.30,15160628.58,1864.40,885.51,7,3,25,11264.5982588
WE,C85,LU,4,5,2014,4,6,0,0,0,0,0,10,4765.68,379.73,189.87,144195.20,100.00,0.00,0.00,0.00,280.67,13.53,6.76,182.95,158199.70,19760.71,9880.36,390485826.62,60.83,36.38,18.19,1323.22,4025.07,3526.22,1763.11,12434242.09,1440.00,102.06,5,5,35,9265.70342738
WE,C85,LU,4,6,2014,5,5,0,0,0,0,0,10,4874.77,124.50,55.68,15500.67,100.00,0.00,0.00,0.00,271.76,10.00,4.47,99.96,146366.90,6979.48,3121.32,48713081.61,49.22,17.01,7.61,289.20,3338.88,1352.00,604.63,1827903.10,1393.00,56.02,3,7,35,5129.66025254
WE,C85,LU,4,7,2014,6,3,0,1,0,0,0,10,5567.59,149.14,60.88,22241.77,100.00,0.00,0.00,0.00,251.72,9.07,3.70,82.26,219663.70,80465.61,32849.95,6474714816.37,85.67,91.23,37.24,8322.21,7230.41,6629.10,2706.32,43944960.19,2296.50,864.25,1,9,15,15389.2883481
WE,C85,LU,4,8,2014,5,5,0,0,0,0,0,10,4974.01,481.14,215.17,231493.65,100.00,0.00,0.00,0.00,271.51,8.77,3.92,76.99,162593.07,21230.59,9494.61,450737808.86,52.35,58.05,25.96,3369.33,5115.08,2432.24,1087.73,5915810.74,1551.40,187.09,2,8,36,7344.2110821
WE,C85,LU,4,9,2014,7,3,0,0,0,0,0,10,5392.48,227.99,86.17,51978.80,100.00,0.00,0.00,0.00,264.43,14.68,5.55,215.50,206288.12,75902.03,28688.27,5761118743.15,93.05,101.96,38.54,10396.82,6024.54,5123.08,1936.34,26245926.31,2043.71,738.71,4,6,12,15219.0877053
WE,Hist,LU,4,1,2014,6,2,0,1,0,0,1,10,5303.12,310.75,126.86,96564.13,100.00,0.00,0.00,0.00,270.23,12.88,5.26,165.90,357092.10,126008.85,51442.90,15878229350.07,73.12,80.92,33.04,6548.49,11063.34,8297.54,3387.46,68849244.95,3436.83,1181.14,6,4,12,23426.9717222
WE,Hist,LU,4,10,2014,5,3,0,2,0,0,0,10,4829.73,464.89,207.90,216118.56,100.00,0.00,0.00,0.00,279.33,13.61,6.09,185.18,354645.43,153566.15,68676.87,23582561002.74,133.64,148.33,66.34,22002.33,8328.10,9111.59,4074.82,83020990.26,3295.60,1391.32,7,3,12,22828.3055973
WE,Hist,LU,4,2,2014,6,4,0,0,0,0,0,10,4611.40,773.73,315.87,598652.17,100.00,0.00,0.00,0.00,271.48,14.81,6.04,219.24,148191.85,10811.30,4413.70,116884297.92,149.96,254.48,103.89,64760.77,4457.54,4742.69,1936.19,22493087.30,1416.83,83.91,4,6,27,13575.9179421
WE,Hist,LU,4,3,2014,5,2,0,3,0,0,0,10,5394.16,214.23,95.80,45892.59,100.00,0.00,0.00,0.00,272.96,17.03,7.61,289.92,308489.74,154958.08,69299.36,24012007731.19,228.78,219.70,98.25,48269.97,5094.93,7130.83,3189.00,50848680.28,2926.40,1385.38,5,5,7,17264.7161095
WE,Hist,LU,4,4,2014,7,2,0,1,0,0,0,10,5160.92,343.42,129.80,117936.76,100.00,0.00,0.00,0.00,282.50,9.70,3.67,94.14,323234.02,156646.59,59206.84,24538152914.28,49.32,30.58,11.56,934.98,8706.24,4884.15,1846.03,23854906.48,2986.00,1441.18,7,3,12,18026.3696195
WE,Hist,LU,4,5,2014,8,2,0,0,0,0,0,10,5149.00,284.47,100.58,80924.57,100.00,0.00,0.00,0.00,271.80,15.72,5.56,247.07,205006.27,74463.37,26326.78,5544793346.67,177.64,356.33,125.98,126973.03,7529.31,6879.53,2432.28,47327887.61,1973.12,724.66,5,5,21,22254.1589946
WE,Hist,LU,4,6,2014,7,3,0,0,0,0,0,10,5169.47,298.90,112.97,89341.34,100.00,0.00,0.00,0.00,269.83,10.32,3.90,106.57,193142.50,122667.89,46364.11,15047411994.33,42.22,37.07,14.01,1374.11,7979.88,5555.14,2099.65,30859603.32,1854.14,1118.89,3,7,31,18170.0019753
WE,Hist,LU,4,7,2014,7,1,0,1,0,0,1,10,5545.66,93.70,35.42,8780.42,100.00,0.00,0.00,0.00,265.72,14.23,5.38,202.55,335585.56,151378.16,57215.56,22915346104.27,73.66,64.39,24.34,4145.84,7291.59,6030.86,2279.45,36371323.85,3240.57,1368.92,5,5,11,19588.9801618
WE,Hist,LU,4,8,2014,8,2,0,0,0,0,0,10,4942.04,379.73,134.26,144196.22,100.00,0.00,0.00,0.00,284.95,12.65,4.47,159.94,152406.83,15572.17,5505.59,242492364.00,51.59,96.33,34.06,9279.79,8402.63,4227.72,1494.73,17873627.95,1372.00,124.43,7,3,30,13815.6664527
WE,Hist,LU,4,9,2014,5,3,0,0,0,0,2,10,5422.89,257.55,115.18,66330.39,100.00,0.00,0.00,0.00,260.83,18.33,8.20,336.10,286132.86,150349.68,67238.42,22605024960.92,327.09,659.34,294.87,434729.44,11586.96,10319.97,4615.23,106501826.52,2888.80,1663.64,4,6,7,26453.0675194
WE,C45,NLU,4,1,2014,6,2,0,2,0,0,0,10,5034.72,594.22,242.59,353099.50,100.00,0.00,0.00,0.00,275.50,19.76,8.07,390.65,227647.07,92496.54,37761.55,8555609378.37,46.29,26.42,10.79,698.19,6848.56,4437.02,1811.40,19687117.68,2134.50,792.45,5,5,33,12425.7517598
WE,C45,NLU,4,10,2014,3,6,0,1,0,0,0,10,4980.94,691.19,399.06,477737.23,100.00,0.00,0.00,0.00,265.06,6.68,3.85,44.57,246825.66,67505.99,38974.60,4557058531.71,100.16,64.88,37.46,4209.95,3610.04,2654.58,1532.62,7046785.89,2379.00,635.93,4,6,33,6650.45377726
